"Vehicle_ID","Vehicle_Type","Road","Speed","Waiting_Time","Traffic_Level","Vehicle_Count","Weather_Condition","Accident_Status","Signal_Delay"
4144,"Bike","City Road",23.06,24.72,"Medium",28,"Cloudy","No",51.54
4145,"Truck","Rural Road",34.05,24.38,"High",78,"Sunny","No",46.54
4146,"Bus","Street",73.68,14.36,"Low",149,"Rainy","No",29.7
4147,"Auto","Highway",60.78,19.87,"Medium",20,"Sunny","No",58.55
4148,"Car","Street",57.79,28.18,"High",162,"Sunny","No",41.27
4149,"Car","Highway",46.81,16.35,"Low",130,"Cloudy","No",6.6
4150,"Van","Main Road",73.84,26.07,"Medium",179,"Rainy","No",36.31
4151,"Van","City Road",62.42,23.92,"High",101,"Rainy","Yes",0.04
4152,"Bike","Street",78.16,21.46,"High",158,"Sunny","No",34.63
4153,"Bike","Rural Road",64.08,25.93,"Low",103,"Cloudy","No",13.65
4154,"Auto","Main Road",98.01,14.07,"Medium",144,"Sunny","No",43.14
4155,"Bus","Main Road",86.81,2.69,"Low",15,"Sunny","No",59.84
4156,"Bus","Highway",37.4,25.12,"Medium",177,"Foggy","No",45.09
4157,"Auto","Main Road",58.4,14.1,"Low",11,"Foggy","No",18.97
4158,"Auto","Rural Road",104.77,11.25,"High",109,"Foggy","No",44.17
4159,"Auto","Main Road",106.45,13.08,"High",104,"Sunny","No",28.25
4160,"Car","Main Road",29.42,10.31,"Low",98,"Rainy","No",39.78
4161,"Van","Main Road",34.59,27.17,"High",88,"Rainy","Yes",46.01
4162,"Auto","City Road",99.04,8.65,"Medium",137,"Foggy","No",8
4163,"Van","Main Road",68.01,11.06,"Medium",13,"Foggy","No",49.79
4164,"Bus","Highway",85.28,6.86,"Medium",190,"Sunny","No",23.9
4165,"Bike","Bridge",21.78,17.12,"Medium",83,"Cloudy","No",20.28
4166,"Bike","Street",89.14,28.43,"High",34,"Foggy","No",53.92
4167,"Truck","Main Road",88.77,26.31,"Medium",108,"Foggy","No",47.7
4168,"Van","City Road",38.4,14.06,"High",150,"Sunny","Yes",4.05
4169,"Bus","Rural Road",75.87,27.81,"Low",127,"Foggy","No",13.71
4170,"Car","Main Road",28.69,29.3,"Medium",141,"Sunny","No",44.47
4171,"Bus","Junction",98.63,23.67,"Low",160,"Foggy","No",53.56
4172,"Bus","City Road",117.18,5.19,"High",11,"Rainy","No",31.69
4173,"Van","Bridge",28.17,14.91,"Medium",113,"Sunny","No",18.4
4174,"Car","Expressway",89.78,21.59,"High",132,"Sunny","Yes",19.56
4175,"Van","Street",49.35,19.44,"High",33,"Sunny","Yes",25.58
4176,"Bus","Bridge",39.63,4.53,"Low",180,"Rainy","No",33.91
4177,"Bus","City Road",31.33,1.53,"Low",109,"Sunny","Yes",0.95
4178,"Car","City Road",96.85,6.43,"High",52,"Cloudy","No",20.56
4179,"Auto","Rural Road",66.85,3.42,"Low",171,"Cloudy","No",13.89
4180,"Car","Street",23.51,21.02,"High",60,"Cloudy","No",14.38
4181,"Car","Highway",40.52,2.41,"High",177,"Foggy","No",2.54
4182,"Auto","Bridge",77.44,23.13,"Low",71,"Rainy","No",12.25
4183,"Van","Street",58.16,25.79,"Low",170,"Foggy","Yes",59.34
4184,"Truck","City Road",27.99,13.05,"Low",170,"Foggy","No",20.21
4185,"Bike","Street",106.78,23.81,"Low",24,"Cloudy","No",3.22
4186,"Bike","Street",36.9,13.25,"High",21,"Sunny","No",40.53
4187,"Bike","Highway",116.75,26.11,"Low",76,"Rainy","Yes",2
4188,"Auto","Bridge",37.3,11.44,"High",54,"Rainy","No",24.32
4189,"Car","Main Road",22.67,23.34,"Medium",71,"Rainy","No",0.4
4190,"Bus","Rural Road",38.73,5.08,"Medium",182,"Cloudy","No",21.27
4191,"Truck","Expressway",28.73,13.28,"Low",200,"Rainy","No",51.85
4192,"Van","Rural Road",116.94,16.49,"Medium",182,"Cloudy","No",38.69
4193,"Auto","City Road",108.01,21.09,"Low",107,"Cloudy","No",17.9
4194,"Car","Highway",83.09,5.36,"Medium",119,"Rainy","No",22.24
4195,"Truck","City Road",73.05,22.51,"High",64,"Rainy","No",21.43
4196,"Car","Highway",33.35,27.76,"Medium",158,"Foggy","No",43.76
4197,"Auto","Junction",36.12,27,"High",121,"Foggy","Yes",45.23
4198,"Van","Highway",43.72,18.07,"Medium",172,"Cloudy","No",30.33
4199,"Truck","City Road",95.66,7.4,"Low",109,"Cloudy","No",20.05
4200,"Auto","Highway",76.74,7.09,"Low",82,"Rainy","No",2.76
4201,"Bus","Expressway",32.23,19.49,"Low",192,"Cloudy","No",33.86
4202,"Van","City Road",51.72,29.31,"Low",77,"Cloudy","No",14.08
4203,"Auto","Highway",64.25,3.78,"High",148,"Foggy","Yes",48.59
4204,"Bus","Rural Road",24.49,22.92,"Medium",113,"Foggy","No",16.11
4205,"Car","Main Road",84.41,1.95,"High",140,"Foggy","No",58.69
4206,"Auto","Junction",111.04,19.43,"Medium",102,"Rainy","No",26.37
4207,"Auto","Rural Road",98.56,2.88,"Medium",122,"Foggy","No",48.1
4208,"Car","City Road",105.69,22.5,"Low",45,"Rainy","No",23.56
4209,"Van","Bridge",95.09,1.79,"Low",182,"Sunny","No",33.48
4210,"Bike","Expressway",57.64,9.69,"Medium",116,"Rainy","No",58.53
4211,"Car","Junction",90.79,6.53,"Medium",144,"Sunny","No",48.06
4212,"Bus","Rural Road",82.37,18.4,"Low",26,"Rainy","No",46.49
4213,"Auto","Junction",85.89,3.97,"High",155,"Cloudy","No",33.59
4214,"Auto","Rural Road",66.98,26.03,"Medium",195,"Sunny","No",4.47
4215,"Truck","Highway",103.43,29,"Medium",37,"Rainy","No",21.6
4216,"Truck","Rural Road",112.07,25.95,"Medium",118,"Sunny","No",17.19
4217,"Auto","City Road",56.26,23.6,"Low",188,"Foggy","No",25.83
4218,"Car","Bridge",56.79,12.24,"Low",93,"Sunny","No",16
4219,"Truck","Street",33.76,12.69,"Low",155,"Foggy","No",24.87
4220,"Car","City Road",26.71,2.94,"Low",24,"Rainy","No",8.89
4221,"Bike","Bridge",85.99,11.01,"High",186,"Foggy","No",59.04
4222,"Bike","Bridge",29.03,1.04,"Low",103,"Sunny","Yes",34.67
4223,"Truck","Rural Road",84.56,27.95,"High",99,"Rainy","No",55.72
4224,"Van","Street",68.43,21.97,"High",150,"Cloudy","No",8.56
4225,"Truck","Junction",103.88,18.46,"Low",78,"Rainy","No",32.47
4226,"Bike","Main Road",38.18,18.84,"High",25,"Rainy","No",51.69
4227,"Bike","Junction",35.79,7.37,"Medium",122,"Cloudy","No",58.2
4228,"Auto","Main Road",94.59,1.58,"High",184,"Cloudy","No",49.5
4229,"Bus","City Road",83.74,14.05,"Medium",196,"Cloudy","No",37.56
4230,"Bus","Rural Road",49.07,29.45,"Low",125,"Sunny","No",47.04
4231,"Bike","City Road",52.68,15.99,"Medium",136,"Sunny","No",18.39
4232,"Van","Bridge",88.16,26.84,"High",94,"Cloudy","No",44.58
4233,"Auto","Expressway",94.38,14.23,"Low",158,"Foggy","No",58.44
4234,"Van","Rural Road",92.03,2.47,"Low",37,"Foggy","Yes",10.1
4235,"Bike","Junction",107.28,29.62,"Medium",112,"Foggy","No",54.22
4236,"Car","Bridge",43.88,6.92,"High",153,"Sunny","No",49.8
4237,"Truck","City Road",100.13,25.22,"Low",104,"Foggy","No",24.57
4238,"Van","Highway",33.23,1.82,"Medium",102,"Rainy","No",29.2
4239,"Bus","Street",35.35,21.95,"Medium",68,"Sunny","No",21.49
4240,"Car","Bridge",34.16,27.65,"High",124,"Foggy","No",43.27
4241,"Truck","Main Road",39.21,9.78,"High",115,"Sunny","No",36.47
4242,"Bike","Expressway",108.33,18.32,"Medium",63,"Sunny","No",8.97
4243,"Auto","Junction",47.03,28.24,"Low",153,"Sunny","No",2.34
4244,"Car","Main Road",77.43,22.12,"Medium",158,"Cloudy","No",43.46
4245,"Bus","Rural Road",87,24.04,"Medium",98,"Rainy","No",50.67
4246,"Auto","City Road",70.89,14.9,"Medium",13,"Sunny","No",14.49
4247,"Van","Highway",43.82,2.38,"Low",106,"Rainy","No",22.69
4248,"Van","Highway",65.03,15.08,"Medium",145,"Cloudy","Yes",43.88
4249,"Bike","Street",78.33,8.19,"Low",170,"Foggy","No",24.2
4250,"Auto","Junction",88.19,4.36,"Medium",108,"Sunny","No",2.38
4251,"Bike","City Road",106.65,28.47,"Medium",75,"Sunny","No",30.49
4252,"Auto","Highway",103.96,1.15,"Low",199,"Cloudy","No",11.24
4253,"Car","Highway",90.66,1.9,"Medium",76,"Rainy","No",6.4
4254,"Bike","Expressway",100.02,24.15,"High",170,"Sunny","No",39.71
4255,"Bike","Bridge",109.4,10.56,"Low",116,"Foggy","No",57.66
4256,"Car","Street",83.71,19.84,"High",156,"Rainy","No",59.38
4257,"Car","Highway",73.52,17.06,"High",73,"Foggy","No",33.49
4258,"Bike","City Road",57.77,2.22,"Medium",150,"Cloudy","No",59.36
4259,"Car","City Road",80.41,4.73,"Medium",66,"Rainy","No",42.72
4260,"Truck","City Road",105.62,16.99,"High",12,"Rainy","No",59.27
4261,"Truck","Street",36.28,26.99,"Low",191,"Sunny","Yes",59.95
4262,"Van","Highway",76.63,16.87,"Medium",104,"Cloudy","No",16.81
4263,"Auto","Main Road",93.59,9.5,"Low",189,"Rainy","No",19.72
4264,"Van","Rural Road",53.11,27.96,"Medium",192,"Rainy","No",2.81
4265,"Auto","Main Road",24.12,10.98,"Low",44,"Cloudy","No",8.81
4266,"Van","Highway",95.22,28.28,"High",149,"Cloudy","No",20.44
4267,"Truck","Bridge",28.76,2.59,"High",144,"Sunny","Yes",10.87
4268,"Bus","Main Road",83.26,19.9,"Medium",146,"Cloudy","No",17.97
4269,"Van","Highway",84.21,15.73,"Low",87,"Foggy","Yes",1.64
4270,"Car","Rural Road",23.93,2.16,"Medium",20,"Rainy","No",13.08
4271,"Truck","Rural Road",37.88,9.09,"Medium",98,"Rainy","Yes",12.87
4272,"Van","Junction",106.15,7.39,"Low",175,"Cloudy","No",28.68
4273,"Bus","Main Road",84.52,10.54,"Medium",139,"Cloudy","No",30.02
4274,"Bike","Junction",64.75,7.44,"Low",113,"Sunny","No",35.33
4275,"Auto","Expressway",29.74,13,"Low",24,"Foggy","No",37
4276,"Bus","Main Road",59.6,19.49,"High",155,"Rainy","No",59.82
4277,"Bus","Junction",71.06,26.24,"Medium",148,"Cloudy","No",50.05
4278,"Bike","Bridge",90.75,6.22,"Medium",167,"Cloudy","No",16.31
4279,"Auto","City Road",24.54,8.3,"Medium",16,"Sunny","No",2.94
4280,"Auto","Bridge",114.96,12,"Medium",104,"Sunny","No",54.8
4281,"Truck","Expressway",88.23,8.59,"Medium",100,"Foggy","No",33.75
4282,"Truck","Bridge",100.29,8.25,"Medium",180,"Rainy","No",37.88
4283,"Bike","City Road",23.93,16.42,"High",89,"Sunny","No",6.39
4284,"Auto","Highway",91.04,4.5,"Low",54,"Cloudy","No",58.64
4285,"Auto","Street",80.52,19.31,"Low",134,"Foggy","No",6.33
4286,"Car","Rural Road",84.51,14.26,"Medium",162,"Foggy","No",37.3
4287,"Car","Bridge",70.42,1.98,"Low",40,"Sunny","No",30.04
4288,"Bike","Expressway",69.68,2.33,"Medium",116,"Cloudy","No",15.05
4289,"Car","Bridge",102.44,3.48,"Medium",57,"Foggy","No",17.73
4290,"Bus","Street",72.87,7.36,"Medium",37,"Cloudy","No",53.2
4291,"Bike","Expressway",119.12,16.01,"Medium",108,"Rainy","No",54.91
4292,"Auto","Highway",101.59,26.68,"Medium",179,"Foggy","No",46.16
4293,"Bike","Bridge",23.65,24.46,"Medium",39,"Cloudy","No",51.38
4294,"Car","Expressway",102.04,16.65,"High",170,"Sunny","No",54.95
4295,"Bus","City Road",55.89,17.9,"Low",127,"Sunny","No",50.59
4296,"Bike","Highway",92.25,15.11,"Low",139,"Cloudy","No",58.77
4297,"Bus","Expressway",45.42,8.83,"Low",79,"Foggy","No",30.9
4298,"Truck","Highway",96.28,16.3,"Low",73,"Foggy","No",18.13
4299,"Auto","City Road",44.79,13.09,"High",41,"Foggy","No",53.33
4300,"Van","Junction",95.08,6.56,"Medium",112,"Rainy","No",21.13
4301,"Bike","Junction",29.86,25.18,"Low",150,"Sunny","No",12.41
4302,"Truck","Street",97.51,19.19,"High",29,"Foggy","No",8.62
4303,"Bus","Bridge",88.59,23.54,"High",191,"Sunny","No",7.07
4304,"Car","Highway",30.74,11.81,"High",60,"Cloudy","No",58.2
4305,"Van","City Road",78.84,4.61,"Low",72,"Cloudy","Yes",18.31
4306,"Car","Street",118.53,18.13,"High",139,"Cloudy","No",53.49
4307,"Van","Main Road",89.53,25.3,"Medium",178,"Foggy","No",35.59
4308,"Auto","Main Road",57.83,5.82,"Low",51,"Sunny","No",1.12
4309,"Van","Bridge",116.47,8.36,"Medium",71,"Cloudy","No",10.04
4310,"Car","City Road",72.74,13.73,"Low",128,"Sunny","No",51.01
4311,"Van","Bridge",24.43,21.82,"Low",38,"Sunny","No",43.56
4312,"Bus","Expressway",87.27,25.75,"Low",69,"Foggy","No",32.07
4313,"Car","Main Road",81.31,13.91,"High",95,"Rainy","No",27.21
4314,"Truck","City Road",62.98,21.56,"Medium",48,"Cloudy","Yes",6.29
4315,"Bike","Main Road",59.39,13.56,"Low",31,"Rainy","No",30.57
4316,"Bike","Bridge",96.02,23.64,"High",11,"Rainy","No",22.95
4317,"Bike","Highway",55.21,21.81,"High",168,"Rainy","No",26.79
4318,"Truck","Highway",67.61,4.06,"High",11,"Sunny","No",41.74
4319,"Car","City Road",44.37,29.81,"Medium",56,"Cloudy","No",53.38
4320,"Bus","Bridge",84.58,20.28,"Low",17,"Cloudy","No",47.82
4321,"Auto","Highway",62.33,15.13,"Medium",87,"Cloudy","No",3.55
4322,"Bus","Highway",90.74,25.26,"High",99,"Foggy","No",40.52
4323,"Bike","Highway",102.56,7.06,"Low",115,"Foggy","No",37.38
4324,"Bike","Expressway",97.83,7.15,"High",84,"Sunny","No",7.66
4325,"Bus","Junction",40.55,25.66,"Medium",103,"Sunny","No",6.69
4326,"Truck","Rural Road",25.66,9.67,"High",99,"Cloudy","No",7.17
4327,"Bike","Main Road",57.82,11.99,"Medium",82,"Sunny","No",32.05
4328,"Truck","Highway",20.28,25.17,"Medium",47,"Cloudy","No",13.14
4329,"Auto","Main Road",86.32,14.99,"Low",149,"Foggy","No",18.88
4330,"Truck","Junction",118.49,14.27,"High",156,"Foggy","Yes",12.71
4331,"Truck","Junction",87.46,6.07,"High",199,"Foggy","No",10.56
4332,"Car","Main Road",25.14,22.95,"Low",160,"Foggy","No",32.78
4333,"Bus","Main Road",115.98,20.38,"Medium",168,"Sunny","No",4.23
4334,"Truck","Rural Road",23.43,14.62,"High",80,"Sunny","No",47.97
4335,"Truck","Bridge",58.21,3.2,"Medium",87,"Foggy","No",5.79
4336,"Truck","Street",109.45,24.18,"Medium",23,"Rainy","No",22.78
4337,"Auto","City Road",62.99,4.43,"High",18,"Rainy","No",55.83
4338,"Bike","Expressway",65.7,24.96,"Medium",39,"Rainy","No",13.09
4339,"Bus","Main Road",23.74,20.71,"High",177,"Foggy","No",46.39
4340,"Bike","Expressway",107.07,26.46,"High",112,"Rainy","No",43.67
4341,"Auto","City Road",110.52,27.54,"High",96,"Rainy","No",39.19
4342,"Car","Rural Road",65.79,27.02,"High",32,"Cloudy","No",15.28
4343,"Bus","Junction",96.76,24.6,"High",60,"Cloudy","No",57.36
4344,"Bike","City Road",42.01,16.99,"Low",95,"Sunny","No",18.02
4345,"Bus","Bridge",103.95,23.48,"Medium",57,"Rainy","No",42.24
4346,"Bus","Expressway",81.59,28.21,"Medium",37,"Rainy","No",25.37
4347,"Truck","Main Road",35.88,2.72,"Medium",11,"Foggy","No",12.49
4348,"Van","Rural Road",60.25,21.58,"Low",119,"Foggy","No",21.11
4349,"Van","Highway",113.62,20.59,"Medium",27,"Rainy","Yes",54.57
4350,"Truck","Rural Road",42.11,21.16,"Medium",117,"Sunny","No",32.35
4351,"Bus","Junction",44.4,7.82,"High",57,"Foggy","No",58.99
4352,"Car","Highway",36.29,24.91,"High",187,"Sunny","No",14.54
4353,"Auto","Rural Road",113.43,16.24,"Medium",187,"Rainy","Yes",14.95
4354,"Van","Bridge",69.1,7.97,"High",186,"Rainy","No",13.27
4355,"Bus","Rural Road",68.44,27.38,"Low",47,"Foggy","No",14.03
4356,"Auto","Bridge",39.55,22.67,"High",171,"Foggy","No",13.06
4357,"Bus","City Road",91.83,2.79,"Low",141,"Cloudy","No",52.33
4358,"Truck","Bridge",97.62,21.52,"Low",12,"Sunny","No",5.97
4359,"Auto","Rural Road",75.88,24.55,"Low",78,"Cloudy","No",22.65
4360,"Bike","Highway",65.86,26.02,"High",74,"Foggy","Yes",26.01
4361,"Car","Bridge",39.98,1.99,"Medium",146,"Sunny","No",30.26
4362,"Bike","Highway",37.44,11.82,"Low",104,"Foggy","No",44.19
4363,"Van","Main Road",63.61,3.43,"High",138,"Foggy","No",52.66
4364,"Truck","Highway",44.67,2.76,"Medium",131,"Cloudy","No",40.49
4365,"Truck","City Road",49.81,18.07,"Low",199,"Foggy","No",35.31
4366,"Car","Bridge",30.34,6.48,"High",50,"Sunny","No",18.33
4367,"Truck","Expressway",35.37,28.52,"Medium",102,"Cloudy","No",27.18
4368,"Car","Rural Road",92.04,8.9,"High",49,"Foggy","No",44.36
4369,"Truck","Expressway",64.36,9.33,"Low",197,"Rainy","No",53.6
4370,"Van","City Road",33.66,27.56,"Low",200,"Sunny","No",45.11
4371,"Truck","Rural Road",38.75,6.32,"Low",76,"Rainy","No",14.43
4372,"Bus","Junction",91.87,8.96,"Low",35,"Rainy","No",20.86
4373,"Bike","Highway",69.25,15.26,"Medium",86,"Sunny","No",26.89
4374,"Car","Rural Road",110.86,24.27,"High",103,"Cloudy","Yes",7.34
4375,"Van","Highway",77.29,25.38,"Low",18,"Rainy","No",33.07
4376,"Bus","Main Road",98.31,26.4,"Medium",83,"Sunny","Yes",31.98
4377,"Bus","Highway",96.35,24.29,"Low",12,"Foggy","No",22.61
4378,"Bus","Junction",90.32,29.11,"High",112,"Cloudy","No",22.98
4379,"Bus","Bridge",39.77,14.46,"Medium",100,"Sunny","Yes",15.71
4380,"Bus","City Road",42.16,5.55,"High",43,"Cloudy","No",25.93
4381,"Truck","Main Road",94.99,25.43,"Medium",76,"Cloudy","No",30.84
4382,"Bike","Expressway",57.45,11.08,"Low",76,"Sunny","No",30.58
4383,"Auto","Bridge",70.19,17.59,"Low",164,"Sunny","No",2.93
4384,"Auto","Highway",114.4,20.39,"High",85,"Foggy","No",43.68
4385,"Car","Bridge",55.94,14.61,"Medium",150,"Sunny","No",13.1
4386,"Auto","Main Road",100.04,5.97,"High",146,"Sunny","No",39.16
4387,"Truck","Rural Road",106.82,16,"High",63,"Rainy","Yes",3.55
4388,"Truck","Rural Road",76.21,17.3,"High",130,"Foggy","Yes",48.04
4389,"Bus","Highway",79.76,26.31,"High",118,"Foggy","No",54.57
4390,"Bike","City Road",89.52,11.46,"Low",89,"Rainy","No",0.19
4391,"Auto","City Road",41.52,7.16,"Medium",36,"Cloudy","No",46.46
4392,"Van","Main Road",40.02,5.88,"High",20,"Foggy","No",45.14
4393,"Car","Street",30.24,5.47,"Medium",19,"Cloudy","No",12.85
4394,"Auto","Main Road",58.1,21.36,"High",195,"Sunny","No",4.81
4395,"Bike","Main Road",83.36,11.97,"High",139,"Cloudy","No",52.41
4396,"Van","Rural Road",53.69,20.7,"Low",22,"Sunny","No",24.56
4397,"Auto","Rural Road",42.42,14.23,"High",105,"Sunny","No",58.1
4398,"Bus","Bridge",102.63,20.25,"Low",109,"Rainy","No",38.19
4399,"Auto","Highway",116.47,21.79,"High",118,"Sunny","No",50.36
4400,"Auto","Bridge",40.59,8.91,"Low",19,"Sunny","No",23.14
4401,"Bus","City Road",90.71,19.98,"Low",145,"Foggy","No",53.28
4402,"Bus","City Road",31.67,12.74,"High",86,"Sunny","Yes",47.16
4403,"Van","Junction",20.31,28.91,"Low",109,"Rainy","No",25.32
4404,"Car","Main Road",48.24,24.48,"Low",118,"Cloudy","No",31.55
4405,"Auto","Street",35.33,12.22,"Medium",116,"Cloudy","No",18.43
4406,"Auto","Main Road",73.1,1.88,"Medium",97,"Cloudy","No",4.65
4407,"Bus","Highway",30.64,29.18,"Low",37,"Sunny","No",59.4
4408,"Car","City Road",66.21,6.83,"High",45,"Foggy","No",9.74
4409,"Bus","Bridge",35.47,27.67,"Medium",109,"Sunny","No",18.49
4410,"Bike","Highway",48.33,24.02,"Low",12,"Foggy","No",8.09
4411,"Bus","City Road",24.97,24.16,"Low",102,"Sunny","No",57.1
4412,"Car","Expressway",49.97,28.84,"High",161,"Rainy","No",39.75
4413,"Auto","Rural Road",89.89,19.02,"High",57,"Foggy","No",50.49
4414,"Truck","Rural Road",42.87,28.34,"Low",45,"Sunny","No",49.29
4415,"Truck","Highway",84.69,17.89,"High",48,"Rainy","No",27.55
4416,"Truck","Rural Road",97.43,28.26,"Low",49,"Foggy","No",2.59
4417,"Bike","Junction",86.47,1.92,"Medium",68,"Rainy","No",7.74
4418,"Bus","Street",66.32,5.68,"High",153,"Cloudy","No",32.52
4419,"Van","Main Road",106.94,2.89,"High",62,"Foggy","No",0.18
4420,"Bus","Junction",97.76,25.09,"Low",175,"Foggy","No",22.21
4421,"Auto","Junction",68.59,7.22,"High",101,"Rainy","No",43.89
4422,"Bike","Expressway",40.3,15.3,"Low",83,"Cloudy","No",30.62
4423,"Auto","Rural Road",112.49,16.47,"Medium",25,"Foggy","No",14.13
4424,"Bike","Bridge",108.88,25.98,"Medium",186,"Foggy","No",36.73
4425,"Bus","City Road",32.97,26.99,"Low",134,"Sunny","No",40.19
4426,"Auto","Bridge",58.36,16.93,"Low",111,"Sunny","No",26.38
4427,"Car","Expressway",44.65,5.91,"High",121,"Rainy","No",2.23
4428,"Auto","City Road",77.63,6.8,"High",168,"Cloudy","No",54.63
4429,"Bus","City Road",41.83,19,"High",14,"Rainy","No",53.18
4430,"Truck","Expressway",74.54,21.14,"Low",100,"Rainy","Yes",50.63
4431,"Auto","Bridge",55.28,1.44,"Medium",183,"Foggy","No",54.03
4432,"Bike","Street",76.92,14.73,"High",83,"Sunny","No",12.03
4433,"Auto","Highway",38.3,29.79,"Low",55,"Rainy","No",3.54
4434,"Car","Highway",30.23,10.62,"Low",106,"Cloudy","No",45.32
4435,"Bike","Main Road",93.99,13.26,"Low",171,"Rainy","No",10.89
4436,"Van","Main Road",41.21,6.5,"High",73,"Rainy","Yes",14.55
4437,"Truck","Bridge",64.9,1.85,"Low",70,"Sunny","No",6.94
4438,"Bus","Expressway",61.04,23.94,"High",96,"Cloudy","No",12.09
4439,"Truck","Main Road",106.67,25.69,"High",125,"Cloudy","No",59.17
4440,"Truck","City Road",33.35,23.53,"Low",170,"Foggy","No",16.98
4441,"Van","Rural Road",26.35,26.84,"Low",157,"Rainy","No",5.8
4442,"Car","Junction",95.71,10.96,"Low",200,"Foggy","No",32.79
4443,"Truck","Expressway",26.28,23.63,"High",13,"Foggy","No",28.73
4444,"Bus","City Road",35.87,26.93,"Low",28,"Sunny","No",27.99
4445,"Bike","Bridge",44.85,24.94,"Low",45,"Rainy","No",46.72
4446,"Van","City Road",51.79,18.15,"Medium",12,"Rainy","No",33.2
4447,"Car","Bridge",39.12,13.03,"Medium",88,"Sunny","No",22.15
4448,"Bus","Street",101.68,26.3,"Medium",119,"Sunny","No",7.34
4449,"Truck","Highway",26.41,27.3,"Medium",164,"Sunny","No",56.77
4450,"Car","Street",83.08,18,"Low",42,"Rainy","No",55.15
4451,"Auto","Street",85.26,12.82,"High",175,"Foggy","No",30.54
4452,"Truck","Rural Road",61.3,9.3,"High",194,"Rainy","No",15.71
4453,"Bus","City Road",94.85,1.84,"High",128,"Sunny","No",5.41
4454,"Bus","City Road",102.28,7.42,"Low",189,"Sunny","No",37.31
4455,"Bike","Street",110.63,29.17,"Medium",149,"Foggy","No",55.13
4456,"Bus","City Road",86.02,9.38,"Low",140,"Rainy","No",53.94
4457,"Truck","Main Road",89.57,26.62,"Medium",22,"Cloudy","No",51.64
4458,"Bike","Rural Road",92.1,23.03,"Medium",86,"Cloudy","No",48.5
4459,"Car","Bridge",86.69,23.29,"High",191,"Rainy","No",24.45
4460,"Van","Junction",100.36,2.39,"Medium",112,"Sunny","No",48.66
4461,"Car","Expressway",110.39,3.95,"Medium",123,"Sunny","No",16.52
4462,"Auto","City Road",47.6,28.53,"Medium",79,"Sunny","No",9.8
4463,"Van","Street",54.86,24.85,"Medium",54,"Cloudy","No",15.79
4464,"Bike","Rural Road",39.29,8.21,"High",59,"Cloudy","No",21.54
4465,"Truck","Highway",75.08,13.93,"Low",61,"Cloudy","No",21.92
4466,"Bus","Junction",116.24,11.06,"Low",25,"Sunny","No",14.43
4467,"Truck","City Road",81.38,26.49,"Medium",140,"Foggy","No",36.19
4468,"Van","Highway",117.75,16.23,"Low",171,"Cloudy","No",37.21
4469,"Truck","Rural Road",119.12,29.28,"High",117,"Rainy","Yes",44.3
4470,"Car","Bridge",37.05,23.9,"High",134,"Sunny","No",56.83
4471,"Truck","Junction",86.64,9.9,"High",53,"Rainy","No",36.19
